"country","day_in_year","trousers","skirts","blouses","sale","avg_price","last_product_price","cluster"
"29",189,0,0,0,18,38.8333333333333,28,2
"29",119,0,1,0,0,57,57,1
"29",185,0,0,1,0,26,26,2
"44",199,2,0,3,1,48,72,2
"29",173,1,0,7,10,36.1111111111111,33,2
"29",220,0,9,0,0,52.8888888888889,62,2
"29",113,0,2,0,0,47.5,38,1
"29",98,0,3,4,1,39,57,1
"46",116,0,1,0,0,52,52,1
"29",94,4,0,0,1,48.6,38,1
"29",122,2,0,0,0,50,38,1
"29",157,1,1,1,0,41,38,2
"29",169,0,2,0,0,64.5,62,2
"29",163,0,2,0,0,45,52,2
"29",169,1,1,0,2,36.75,33,2
"29",220,1,0,0,0,43,43,2
"29",162,0,4,0,0,52.5,67,2
"29",220,0,0,0,1,28,28,2
"29",115,5,0,1,0,49.1666666666667,43,1
"29",130,2,0,4,1,46.2857142857143,33,1
"29",112,0,6,0,6,46.8333333333333,57,1
"29",158,1,1,0,0,42.5,33,2
"9",105,0,4,17,0,43.7619047619048,48,3
"42",221,0,1,0,0,57,57,2
"29",176,2,1,1,0,47.5,48,2
"29",171,8,0,4,1,36.3846153846154,48,2
"21",135,0,0,1,0,26,26,3
"29",101,0,0,0,7,33.7142857142857,28,1
"9",154,0,0,1,0,33,33,3
"29",186,3,0,1,0,55,72,2
"29",94,0,0,3,0,41,52,1
"29",183,6,0,1,1,40.375,33,2
"29",215,0,3,0,0,63.6666666666667,62,2
"29",106,1,0,1,0,38,48,1
"29",154,0,0,1,0,28,28,2
"29",98,11,0,0,5,47.1875,43,1
"29",195,4,7,3,4,44.7222222222222,28,2
"29",117,0,1,3,0,39,23,1
"29",220,0,0,1,0,33,33,2
"29",221,14,6,3,7,45.1,28,2
"29",121,0,5,3,1,43.2222222222222,38,1
"29",176,0,2,1,1,41.5,52,2
"29",192,0,1,1,2,45.5,48,2
"29",92,0,0,3,2,37.4,28,1
"29",169,0,2,2,1,43.8,38,2
"29",117,1,0,1,2,44.75,43,1
"29",95,0,2,0,0,38,38,1
"29",127,11,5,5,10,42.1935483870968,48,1
"29",109,0,7,0,0,43.4285714285714,38,1
"24",137,2,0,0,0,49,38,3
"9",204,0,1,0,0,67,67,3
"29",184,3,0,0,0,54,62,2
"29",122,0,1,1,0,42.5,28,1
"29",129,2,2,0,0,41.5,33,1
"24",185,7,0,0,0,37.8571428571429,28,2
"29",185,3,4,2,0,47,38,2
"29",178,0,1,0,2,46.3333333333333,48,2
"29",154,6,0,0,0,50.8333333333333,62,2
"9",122,2,0,0,0,38,33,3
"29",124,1,0,0,0,33,33,1
"46",102,0,1,0,0,52,52,1
"29",159,1,0,0,0,43,43,2
"29",202,12,0,22,12,41.1739130434783,23,2
"29",216,2,0,6,1,45.4444444444444,57,2
"29",129,0,0,1,0,48,48,1
"29",198,0,0,2,0,45.5,48,2
"29",174,3,0,0,1,37.75,33,2
"29",99,1,0,1,0,59.5,57,1
"44",205,1,0,0,0,62,62,2
"27",179,1,0,0,1,33,38,2
"29",217,5,0,0,0,47.6,62,2
"29",104,2,1,3,1,40.5714285714286,23,1
"29",221,2,0,11,1,44.9285714285714,38,2
"29",180,1,4,0,0,51.4,43,2
"9",154,0,7,0,0,49.4285714285714,52,3
"29",187,2,0,0,0,61,62,2
"29",110,4,0,1,0,44.8,48,1
"29",207,0,0,0,1,43,43,2
"29",95,0,0,0,2,33,33,1
"29",142,2,10,0,0,46.4166666666667,48,1
"29",218,0,1,3,8,40.3333333333333,57,2
"29",95,2,0,0,0,43,43,1
"29",163,0,0,0,4,35.5,38,2
"29",198,1,0,0,0,43,43,2
"29",113,0,0,0,2,30.5,23,1
"29",179,2,2,0,3,51.7142857142857,38,2
"29",147,1,2,3,1,33.7142857142857,38,1
"29",193,2,0,0,0,38,38,2
"29",149,0,4,0,0,54.75,57,1
"29",153,0,1,4,0,46.8,67,2
"29",175,0,7,0,0,57.1428571428571,67,2
"29",167,1,0,5,0,48,62,2
"29",92,2,0,4,0,42,62,1
"29",208,0,1,3,4,34.875,28,2
"29",160,0,0,0,2,30.5,23,2
"29",95,4,0,0,2,39.5,33,1
"29",140,0,0,3,0,39.6666666666667,33,1
"29",93,6,7,3,0,47.0625,62,1
"29",109,1,0,0,0,38,38,1
"29",94,0,2,0,0,62,67,1
"29",181,0,4,2,0,44.3333333333333,48,2
"29",151,1,0,3,0,53.75,55,1
"29",209,0,1,0,0,52,52,2
"9",144,4,23,44,0,43.1971830985916,33,3
"9",109,0,0,1,0,48,48,3
"9",97,1,0,0,0,33,33,3
"9",192,0,0,1,0,28,28,3
"29",135,4,0,2,2,42.25,23,1
"46",216,0,5,0,0,49.4,38,2
"29",195,1,0,0,0,72,72,2
"29",170,2,6,0,0,44.5,38,2
"29",218,1,0,0,1,38,38,2
"9",147,0,1,0,0,52,52,3
"29",134,1,0,0,0,62,62,1
"29",111,5,1,0,0,47.1666666666667,57,1
"9",141,0,1,0,0,57,57,3
"29",158,0,1,0,0,67,67,2
"29",223,1,3,0,0,51,38,2
"29",191,3,4,0,0,50.2857142857143,38,2
"9",97,0,1,0,0,38,38,3
"29",206,0,6,4,0,46.2,67,2
"9",92,2,1,0,0,52.3333333333333,57,3
"29",188,2,0,1,0,39.6666666666667,43,2
"24",198,0,1,3,5,44.8888888888889,62,2
"29",196,4,0,2,0,47.1666666666667,43,2
"29",121,0,4,0,0,50,43,1
"29",122,2,2,8,7,41,62,1
"29",161,0,1,0,5,42.8333333333333,43,2
"29",120,0,2,0,0,57,57,1
"29",218,2,0,0,0,35.5,33,2
"29",115,0,10,0,0,48.4,38,1
"29",184,1,0,0,0,43,43,2
"46",105,0,5,0,0,50.4,38,1
"29",128,0,0,0,3,39.6666666666667,33,1
"29",185,0,1,0,0,38,38,2
"29",225,5,0,0,0,46.6,43,2
"29",131,0,0,0,3,33,23,1
"29",153,4,0,0,0,48.75,38,2
"29",205,5,0,0,3,49.375,33,2
"29",104,17,0,3,10,44.7666666666667,48,1
"29",146,0,1,1,0,50,48,1
"9",119,18,3,25,0,42.9565217391304,38,3
"29",144,1,0,0,1,47.5,33,1
"9",114,1,2,1,0,43.75,28,3
"29",96,0,5,1,0,42,38,1
"29",118,0,1,0,0,43,43,1
"29",163,0,0,1,0,23,23,2
"29",127,2,0,0,4,41.1666666666667,38,1
"29",167,0,0,0,1,28,28,2
"29",94,11,0,0,0,50.3636363636364,33,1
"29",198,1,1,0,0,62,52,2
"29",144,0,1,1,0,50,52,1
"29",106,0,0,0,3,29.6666666666667,23,1
"24",105,0,0,4,0,36.75,33,1
"29",220,0,2,0,0,54.5,57,2
"9",106,6,0,1,0,41.7142857142857,38,3
"29",202,3,4,2,0,51.8888888888889,28,2
"29",223,4,0,3,9,45.3125,48,2
"29",158,0,1,0,0,43,43,2
"29",162,0,0,2,0,45.5,48,2
"29",93,2,0,0,0,38,33,1
"46",182,0,1,3,0,39,57,2
"29",177,1,0,2,0,33,28,2
"29",162,0,5,0,0,49.6,38,2
"24",177,15,0,0,0,54,72,2
"29",132,0,0,1,0,43,43,1
"29",154,0,2,1,0,41,33,2
"29",96,4,0,3,4,44.3636363636364,55,1
"29",209,0,0,0,8,36.75,43,2
"29",97,4,0,1,0,44.8,28,1
"9",102,1,0,0,0,28,28,3
"29",93,1,0,1,5,39.2857142857143,33,1
"29",210,0,0,7,0,51.7142857142857,57,2
"29",135,3,2,5,6,41.125,43,1
"29",130,4,2,0,0,47,43,1
"29",159,0,0,2,0,50,52,2
"29",97,0,2,0,0,67,67,1
"29",108,1,1,0,0,40.5,38,1
"29",113,3,1,3,1,42.75,57,1
"29",204,4,9,2,1,42.75,33,2
"29",153,1,0,0,0,38,38,2
"29",114,2,0,0,0,33,33,1
"29",220,0,0,2,0,33,28,2
"29",116,4,0,0,1,36,38,1
"24",92,2,12,3,0,48.9411764705882,43,1
"29",211,4,2,5,3,41.9285714285714,33,2
"29",184,0,3,0,0,50.6666666666667,57,2
"34",99,0,1,0,0,57,57,1
"9",117,6,0,0,0,55,82,3
"9",186,3,0,0,0,36.3333333333333,38,3
"29",165,3,0,0,0,46,38,2
"29",99,1,0,1,2,41.75,43,1
"29",165,0,7,0,0,52.2857142857143,38,2
"29",196,7,0,1,0,44,62,2
"9",169,7,0,6,0,45.7692307692308,57,3
"29",94,0,2,12,0,44.9285714285714,57,1
"9",135,0,0,1,0,48,48,3
"29",99,22,0,0,8,49.0666666666667,62,1
"29",134,0,1,0,0,62,62,1
"29",189,12,1,7,29,40.4897959183673,38,2
"29",167,11,2,0,4,43.9411764705882,38,2
"29",166,0,3,0,0,54,38,2
"46",95,1,0,0,0,62,62,1
"29",92,1,0,0,0,38,38,1
"29",178,1,0,0,0,38,38,2
"29",99,0,0,1,0,48,48,1
"29",104,1,0,2,7,41.4,43,1
"29",96,6,1,3,0,43.9,43,1
"34",125,1,0,0,0,62,62,3
"9",145,3,0,2,0,40,33,3
"29",115,0,0,0,1,38,38,1
"29",126,6,3,2,2,48,38,1
"29",212,6,1,0,2,51.4444444444444,38,2
"29",173,2,0,0,0,30.5,33,2
"29",93,3,0,0,0,54,62,1
"29",192,2,7,0,5,50.7142857142857,43,2
"46",132,0,0,1,0,20,20,3
"29",144,0,2,0,0,35.5,38,1
"29",101,3,8,17,3,44.1935483870968,62,1
"29",178,0,0,1,0,28,28,2
"29",192,0,0,1,0,48,48,2
"29",131,5,1,2,0,51,48,1
"29",123,0,4,0,0,63.25,67,1
"29",116,2,0,7,2,40.1818181818182,33,1
"29",161,2,2,1,1,48.3333333333333,48,2
"24",213,1,0,0,2,38,38,2
"29",135,4,5,4,0,42.6923076923077,28,1
"29",199,1,0,1,0,45.5,48,2
"29",184,0,3,3,0,35.5,38,2
"29",160,0,6,0,0,51.6666666666667,38,2
"29",119,0,2,0,0,50,62,1
"29",165,24,2,0,4,43.8333333333333,38,2
"29",168,3,0,3,0,40.5,48,2
"21",120,2,0,0,0,62,62,1
"24",102,0,0,3,0,20,20,1
"29",92,4,0,0,2,50.1666666666667,33,1
"29",187,0,1,1,0,43,48,2
"29",222,0,0,1,0,48,48,2
"41",129,0,2,0,0,50,38,3
"9",136,1,0,1,0,29.5,26,3
"29",159,1,0,0,0,33,33,2
"29",207,0,0,0,3,34.6666666666667,38,2
"29",100,0,6,0,3,44.3333333333333,33,1
"29",193,3,0,1,0,40.25,43,2
"29",200,0,2,0,0,38,38,2
"46",210,0,0,1,0,48,48,2
"29",155,0,0,0,7,37.2857142857143,43,2
"29",109,0,0,2,1,48.6666666666667,48,1
"29",189,0,4,0,0,56,57,2
"29",101,0,0,5,0,43,48,1
"46",125,0,1,0,0,52,52,3
"9",99,3,0,3,0,41.3333333333333,43,3
"29",163,0,3,2,2,53.8571428571429,57,2
"29",200,3,0,2,1,42,48,2
"29",118,1,0,1,1,39.6666666666667,48,1
"29",103,0,1,0,0,52,52,1
"29",102,4,2,11,3,38.7,48,1
"29",222,0,6,0,0,50,48,2
"29",111,0,0,0,1,23,23,1
"29",179,0,7,0,0,51.7142857142857,57,2
"29",224,0,0,3,3,41,57,2
"29",196,1,0,0,0,38,38,2
"29",116,0,0,0,2,38,48,1
"9",121,24,1,1,0,51.7692307692308,62,3
"29",223,2,0,0,5,39.4285714285714,38,2
"29",149,1,0,0,0,33,33,1
"29",101,0,2,0,0,54.5,57,1
"29",107,0,1,0,0,38,38,1
"29",203,0,3,0,0,55.3333333333333,57,2
"29",151,3,0,0,1,42.25,33,1
"9",196,7,0,4,0,44.8181818181818,48,3
"29",199,1,0,2,0,45.3333333333333,26,2
"29",93,5,0,3,4,44.0833333333333,28,1
"9",219,7,0,0,0,54.7142857142857,43,3
"29",127,0,0,1,0,33,33,1
"29",175,0,2,0,0,67,67,2
"46",159,4,3,2,0,44.8888888888889,52,3
"29",101,2,0,2,1,36,38,1
"29",153,1,2,0,0,47.6666666666667,43,2
"29",130,0,4,0,4,41.375,33,1
"29",98,4,3,4,2,43.1538461538462,33,1
"29",176,0,0,1,2,39.6666666666667,48,2
"29",94,2,4,0,1,45.5714285714286,67,1
"29",175,1,1,2,1,44.6,43,2
"29",106,0,3,0,1,42.75,28,1
"29",198,0,1,0,0,57,57,2
"34",106,1,0,0,0,62,62,1
"29",196,0,0,5,1,49.6666666666667,50,2
"29",204,0,0,4,1,35,28,2
"29",131,0,1,0,0,62,62,1
"29",169,0,0,5,2,41,26,2
"9",99,3,0,3,0,37.1666666666667,38,3
"29",168,1,0,0,0,28,28,2
"29",169,0,0,2,0,45.5,48,2
"29",155,2,1,3,1,42.1428571428571,43,2
"29",121,4,2,0,1,46.1428571428571,33,1
"29",196,0,0,2,9,31.1818181818182,28,2
"29",125,1,17,6,17,44.6341463414634,38,1
"29",179,0,2,2,1,40.8,38,2
"29",203,0,1,1,0,45.5,43,2
"29",147,0,0,0,1,38,38,1
"16",132,4,0,1,0,48.8,60,3
"29",112,0,1,1,0,29,20,1
"29",223,0,2,0,0,54.5,52,2
"29",114,2,3,4,0,39.4444444444444,38,1
"29",214,7,0,0,10,40.1176470588235,28,2
"29",114,22,4,1,0,47.037037037037,48,1
"29",154,0,1,5,0,45,57,2
"29",138,1,0,3,0,38,48,1
"29",198,0,5,0,0,49.4,57,2
"29",215,10,0,0,5,46.4666666666667,43,2
"29",110,2,0,0,0,38,38,1
"29",200,0,3,0,1,48.75,57,2
"44",135,0,1,0,1,40.5,43,3
"29",97,0,0,0,1,33,33,1
"29",212,0,0,10,9,38.8421052631579,33,2
"29",93,0,0,1,0,43,43,1
"46",107,1,1,7,0,42.6666666666667,48,1
"29",190,6,1,15,2,38.125,26,2
"29",121,0,0,2,1,41.3333333333333,38,1
"29",106,0,0,1,6,36.5714285714286,38,1
"29",93,2,0,0,0,52.5,62,1
"29",165,14,0,13,6,39.9393939393939,28,2
"29",215,0,2,0,0,57,57,2
"29",116,8,2,0,2,39.8333333333333,52,1
"9",177,3,7,13,0,43.8260869565217,28,3
"29",95,0,0,0,2,30.5,23,1
"43",193,2,2,2,2,40.875,28,2
"29",148,20,1,11,9,45.390243902439,57,1
"24",119,0,0,2,0,45,33,1
"29",168,0,0,6,0,38.8333333333333,23,2
"29",134,0,0,0,1,43,43,1
"29",221,21,0,1,10,43.34375,23,2
"9",190,0,1,0,0,67,67,3
"29",183,0,2,0,0,54.5,57,2
"29",184,1,1,0,0,42.5,52,2
"24",210,1,0,0,0,38,38,2
"44",93,0,0,0,1,38,38,1
"29",182,1,1,1,0,38.3333333333333,20,2
"29",105,3,0,0,0,55.6666666666667,62,1
"9",106,3,0,1,0,53.75,57,3
"29",100,0,0,2,0,30.5,28,1
"29",111,0,1,2,2,43.8,43,1
"9",92,4,0,0,0,44,38,3
"29",159,0,4,0,2,51.6666666666667,38,2
"29",148,4,0,0,0,49.5,38,1
"9",108,15,0,0,0,45.1333333333333,38,3
"29",182,0,0,0,3,33,33,2
"29",104,0,1,0,0,52,52,1
"29",222,0,1,0,0,57,57,2
"9",116,11,3,9,0,50.4347826086956,48,3
"29",111,4,5,0,0,46.7777777777778,38,1
"29",224,2,0,2,2,41.1666666666667,38,2
"46",175,0,1,1,0,50,52,2
"29",176,0,12,0,0,50.4166666666667,38,2
"9",97,5,0,0,0,44.8,38,3
"29",104,6,2,0,0,48.375,57,1
"29",208,0,0,1,18,37.2105263157895,43,2
"29",197,0,0,1,0,43,43,2
"29",114,2,0,0,1,34.6666666666667,38,1
"29",218,1,2,0,1,57.25,38,2
"29",217,0,0,1,0,57,57,2
"29",220,0,0,0,1,33,33,2
"29",95,4,1,1,7,42.7692307692308,57,1
"29",219,2,0,2,4,39,33,2
"9",137,0,0,1,0,57,57,3
"29",93,9,0,0,0,48,38,1
"29",107,0,0,4,0,38,28,1
"29",190,2,1,0,1,56,28,2
"29",127,0,0,0,1,43,43,1
"9",99,27,5,28,0,40.6666666666667,33,3
"29",119,0,0,0,1,28,28,1
"24",131,3,0,1,0,43,43,3
"29",106,0,1,0,0,67,67,1
"29",181,3,0,0,0,47.6666666666667,38,2
"9",140,0,3,1,0,47.5,23,3
"29",97,0,0,2,0,48,48,1
"9",147,2,0,3,0,30,28,3
"46",167,2,1,3,0,41.1666666666667,43,2
"29",206,0,0,0,2,28,28,2
"44",126,1,0,0,0,62,62,3
"29",116,0,0,1,0,52,52,1
"29",176,0,0,2,0,43,38,2
"29",97,0,2,0,0,45,52,1
"29",126,19,0,7,3,40.8620689655172,62,1
"29",104,0,0,0,36,34.8055555555556,28,1
"29",98,0,0,0,2,33,33,1
"29",120,0,1,0,0,43,43,1
"29",135,1,1,1,0,44.3333333333333,28,1
"29",118,3,0,0,0,43,43,1
"29",131,0,0,2,2,33,28,1
"29",104,1,5,0,1,51.5714285714286,38,1
"9",115,1,1,0,0,38,38,3
"29",107,1,0,0,0,33,33,1
"29",145,0,0,0,1,28,28,1
"29",127,5,0,0,0,32,28,1
"29",212,2,1,2,0,48.6,38,2
"29",129,0,0,3,3,40.5,48,1
"29",102,0,5,0,0,51.2,57,1
"29",134,3,0,0,0,47,60,1
"44",99,0,0,0,1,38,38,1
"29",152,0,1,0,2,41,43,1
"29",143,0,4,2,2,46.25,52,1
"29",172,0,1,0,1,33,28,2
"29",135,6,0,4,0,34.7,33,1
"29",221,0,0,1,0,33,33,2
"29",143,2,0,2,0,46.5,62,1
"29",200,1,0,0,0,62,62,2
"29",146,0,1,0,1,45,52,1
"29",174,1,3,3,1,50.625,28,2
"29",135,9,6,0,5,47.1,48,1
"29",142,0,3,0,2,40.8,52,1
"29",92,1,1,8,1,42,48,1
"29",109,0,0,3,21,34.0416666666667,33,1
"29",119,1,3,0,1,47.4,62,1
"29",177,0,0,2,0,45.5,48,2
"29",157,0,10,0,0,49.8,62,2
"29",177,2,8,1,0,50.5454545454545,43,2
"29",190,1,5,4,0,47.2,20,2
"29",153,5,0,0,8,41.2307692307692,62,2
"29",94,0,0,1,2,40.3333333333333,33,1
"9",218,4,0,0,0,45.25,38,3
"9",143,5,0,0,0,53.6,62,3
"29",136,0,3,0,0,60.3333333333333,57,1
"29",157,0,11,0,1,53.8333333333333,57,2
"29",92,1,5,0,2,42.625,33,1
"9",210,2,0,0,0,60,82,3
"29",142,0,0,1,9,35.5,43,1
"9",162,2,0,0,0,40.5,38,3
"29",104,0,6,1,3,46.2,33,1
"29",122,0,0,1,0,48,48,1
"29",127,0,10,0,0,52.9,57,1
"29",111,8,6,1,16,43.4838709677419,33,1
"29",224,0,0,1,0,57,57,2
"9",120,0,0,1,0,43,43,3
"29",154,0,2,0,0,57,57,2
"29",211,1,0,2,0,45.3333333333333,48,2
"29",199,0,0,4,0,41.5,48,2
"29",172,0,1,0,0,57,57,2
"41",114,6,0,2,0,49.625,48,1
"29",142,2,0,0,0,30.5,33,1
"29",205,1,2,5,11,37.5263157894737,38,2
"34",134,2,0,2,0,43.5,43,3
"29",170,0,0,3,0,38,33,2
"29",96,3,0,3,0,37.5,38,1
"29",143,0,1,0,0,57,57,1
"29",100,3,0,0,0,51,82,1
"29",113,0,0,0,1,33,33,1
"29",153,0,0,3,0,41.3333333333333,28,2
"29",102,3,0,0,0,39.6666666666667,38,1
"29",185,1,0,0,0,62,62,2
"29",176,0,2,0,0,52.5,43,2
"29",222,0,1,1,1,41,33,2
"29",160,6,2,0,0,51.125,38,2
"29",208,1,3,2,2,43.5,48,2
"29",218,0,0,1,0,48,48,2
"29",141,0,0,0,1,38,38,1
"29",105,0,0,1,2,36.3333333333333,28,1
"29",113,1,0,0,2,42.6666666666667,72,1
"29",171,0,0,5,1,36.8333333333333,43,2
"29",185,1,0,0,4,36,28,2
"29",167,0,0,1,3,35.5,23,2
"29",108,0,2,3,0,46.6,67,1
"29",216,0,0,1,2,42.6666666666667,52,2
"21",178,2,0,3,0,44.8,28,2
"29",163,10,4,7,13,41.2647058823529,28,2
"29",219,1,11,6,0,47.8888888888889,38,2
"29",95,0,5,1,0,53.1666666666667,33,1
"16",203,7,3,0,1,52.0909090909091,33,2
"24",118,5,0,0,0,59.8,60,1
"29",203,0,5,0,1,52.5,43,2
"29",178,0,2,0,0,59.5,67,2
"29",92,0,0,1,0,48,48,1
"29",102,0,1,0,1,38,33,1
"29",135,1,9,13,3,43.5384615384615,38,1
"29",211,3,0,0,0,42.6666666666667,62,2
"29",123,7,1,1,0,44.4444444444444,48,1
"9",95,2,14,5,0,48.2380952380952,48,3
"29",190,1,1,0,1,34.6666666666667,28,2
"29",170,0,0,0,7,37.2857142857143,33,2
"29",180,0,1,0,1,38,43,2
"29",130,1,0,0,0,33,33,1
"29",194,0,2,4,4,43.6,50,2
"24",176,10,0,0,0,45,28,2
"29",205,1,8,7,0,53.6875,57,2
"29",119,0,1,0,0,38,38,1
"29",134,4,0,0,4,38.5,38,1
"29",96,0,0,1,0,48,48,1
"29",183,0,0,0,2,38,38,2
"29",225,3,0,0,0,38,43,2
"29",218,4,7,0,0,45.2727272727273,33,2
"29",189,0,0,3,7,35,38,2
"29",93,3,1,0,0,57.25,38,1
"29",108,1,0,0,1,38,38,1
"29",159,0,2,0,0,57,57,2
"29",156,6,0,0,0,49.3333333333333,43,2
"9",95,7,0,0,0,48.4285714285714,62,3
"29",207,0,5,0,0,53.4,43,2
"29",191,0,2,1,1,39,57,2
"29",214,0,5,3,2,46.7,48,2
"29",202,2,1,0,0,60.6666666666667,57,2
"29",199,9,7,12,38,40.030303030303,28,2
"46",220,0,0,1,0,48,48,2
"29",191,17,10,11,6,42.2727272727273,48,2
"29",176,1,3,1,0,47.6,33,2
"29",112,0,0,5,0,46.8,57,1
"29",120,0,0,0,2,38,28,1
"29",144,0,1,0,0,52,52,1
"29",199,1,0,0,0,43,43,2
"29",164,1,1,1,5,40.875,38,2
"29",100,1,2,0,0,55.3333333333333,52,1
"29",96,0,0,0,7,35.8571428571429,48,1
"29",217,2,1,2,0,47.6,38,2
"29",142,0,6,2,2,44.7,62,1
"9",164,5,4,6,0,48,38,3
"9",161,15,0,2,0,46.5294117647059,43,3
"29",160,0,0,1,0,48,48,2
"29",142,0,4,7,0,48.1818181818182,62,1
"29",203,0,3,0,0,55.6666666666667,38,2
"29",155,0,4,0,0,54.75,57,2
"29",165,18,41,31,5,46.1684210526316,38,2
"29",105,0,0,1,0,48,48,1
"29",112,1,0,0,0,43,43,1
"29",219,0,0,0,7,33,33,2
"46",129,0,0,1,0,48,48,3
"24",92,1,0,0,0,43,43,1
"29",153,2,18,39,9,42.0882352941176,33,2
"29",176,0,7,0,0,46.1428571428571,57,2
"29",123,1,8,2,2,48.6153846153846,57,1
"29",130,1,2,0,17,37.9,38,1
"46",111,0,0,0,7,37.2857142857143,38,1
"29",175,0,5,2,0,47.4285714285714,23,2
"29",182,0,0,1,0,48,48,2
"29",94,2,9,4,0,49.2666666666667,43,1
"29",101,0,0,1,0,48,48,1
"29",172,1,0,0,0,62,62,2
"29",216,3,0,4,1,29.625,20,2
"29",116,4,0,0,1,43.6,28,1
"46",94,0,0,1,0,48,48,1
"9",101,0,0,1,0,28,28,3
"29",174,0,1,2,4,39.5714285714286,43,2
"29",145,0,0,1,0,28,28,1
"29",177,2,4,3,0,41.7777777777778,28,2
"24",156,13,0,0,0,52.9230769230769,62,3
"29",97,3,2,3,2,39,50,1
"29",168,0,0,0,1,38,38,2
"29",98,8,0,2,14,42.0833333333333,62,1
"29",188,0,0,5,0,37.8,28,2
"29",147,0,0,0,2,35.5,28,1
"29",156,0,5,1,0,52.5,48,2
"29",153,0,0,2,0,38,28,2
"29",132,0,2,1,1,40.5,38,1
"29",179,0,9,0,0,54.8888888888889,57,2
"29",106,1,0,3,0,39.25,33,1
"29",165,1,0,0,1,45,62,2
"9",114,0,1,6,0,40.7142857142857,52,3
"29",190,5,7,0,0,44.3333333333333,38,2
"29",155,4,2,1,3,38.4,33,2
"29",134,2,0,0,0,43,43,1
"29",130,0,0,2,2,35.75,20,1
"24",169,3,0,2,0,40,48,2
"29",98,2,1,3,2,42.25,43,1
"29",155,0,1,1,0,35.5,23,2
"29",98,0,1,2,3,45.3333333333333,43,1
"29",193,0,1,0,0,67,67,2
"29",182,1,0,0,0,82,82,2
"29",94,7,0,0,0,47.1428571428571,38,1
"29",143,3,0,0,2,34,28,1
"29",119,0,1,0,0,52,52,1
"29",102,0,0,0,1,28,28,1
"29",124,0,2,0,2,43.75,57,1
"29",191,5,1,1,0,55,50,2
"29",225,0,0,4,0,46,38,2
"29",189,1,1,1,2,36.8,33,2
"29",116,7,5,6,0,46.8888888888889,48,1
"29",198,1,0,0,3,38,48,2
"29",135,0,6,0,0,49,38,1
"9",199,9,0,0,2,49.5454545454545,48,3
"29",133,1,0,0,0,43,43,1
"29",153,0,0,1,0,57,57,2
"29",190,3,0,1,0,58.5,72,2
"29",162,0,5,0,0,54.2,57,2
"29",151,0,1,0,0,62,62,1
"29",151,1,0,3,0,41.75,48,1
"29",203,2,0,0,0,51.5,43,2
"29",145,1,0,0,0,38,38,1
"34",113,16,0,0,0,44.75,43,1
"29",138,0,0,0,1,38,38,1
"29",132,0,2,1,0,46,48,1
"29",219,1,0,0,0,72,72,2
"9",93,4,4,4,0,41.0833333333333,52,3
"29",104,2,0,7,1,36,38,1
"46",110,7,0,2,8,37.5294117647059,38,1
"29",132,3,0,0,0,41,62,1
"29",151,0,0,1,0,28,28,1
"29",110,3,0,1,0,56.25,48,1
"29",176,0,3,0,0,58.6666666666667,67,2
"29",161,1,0,0,0,38,38,2
"29",166,0,2,0,0,52,52,2
"29",132,1,1,0,0,45,33,1
"29",219,0,2,0,0,45,38,2
"29",184,15,0,6,23,43.6136363636364,62,2
"29",120,0,0,0,3,39.6666666666667,48,1
"41",99,0,2,0,0,57,57,1
"29",215,10,1,11,9,43.7096774193548,55,2
"9",146,8,0,0,0,41.5,62,3
"29",171,0,0,0,1,23,23,2
"9",154,2,0,0,0,38,38,3
"29",205,1,0,0,2,38,28,2
"29",124,2,0,0,0,40.5,43,1
"9",123,46,1,0,0,55.6808510638298,82,3
"9",126,2,0,0,0,62,62,3
"29",117,2,5,7,13,38.8888888888889,33,1
"29",107,0,2,1,0,44.3333333333333,28,1
"29",206,3,2,1,0,46,48,2
"29",177,5,0,0,4,40.5555555555556,38,2
"29",194,0,0,1,1,43,48,2
"29",135,2,0,2,0,44.25,43,1
"29",178,1,6,4,0,43.6363636363636,28,2
"29",132,0,3,0,0,55.6666666666667,43,1
"29",169,0,10,0,0,54.3,57,2
"29",177,1,0,0,2,31.3333333333333,38,2
"29",210,1,0,0,0,72,72,2
"24",182,0,4,1,1,52.8333333333333,62,2
"29",107,0,0,0,1,38,38,1
"29",144,2,4,5,0,40.5454545454545,38,1
"29",137,1,0,0,0,33,33,1
"46",106,1,0,0,0,43,43,1
"29",221,5,8,2,1,49.8125,23,2
"29",120,4,0,31,10,40.5777777777778,57,1
"29",225,0,3,10,19,39.59375,23,2
"9",212,1,10,2,0,54.3076923076923,48,3
"29",152,1,17,13,8,41.6923076923077,52,1
"29",127,0,0,2,0,41.5,28,1
"29",133,1,3,7,0,42,38,1
"29",145,0,0,16,3,42.8421052631579,48,1
"29",210,0,0,5,0,41,48,2
"29",222,0,0,8,0,36.5,52,2
"29",194,6,0,1,0,53.8571428571429,48,2
"29",194,0,0,3,0,25.3333333333333,28,2
"29",190,0,0,1,0,28,28,2
"29",196,1,0,1,0,45.5,48,2
"29",161,0,6,0,2,48,28,2
"46",106,3,0,0,0,33,43,1
"29",158,1,2,6,4,37.2307692307692,38,2
"41",98,2,0,0,0,52.5,62,1
"29",113,2,0,0,0,38,38,1
"29",141,2,1,1,1,36.8,33,1
"29",180,0,2,0,0,50,48,2
"29",185,0,5,0,0,54.4,62,2
"29",196,0,1,2,0,41,52,2
"9",211,0,4,0,0,57,57,3
