country,day_in_year,trousers,skirts,blouses,sale,avg_price,last_product_price
29,93,3,6,0,0,51.333333333333336,33
29,93,0,0,1,0,48.0,48
29,93,2,2,0,0,39.0,38
29,93,0,1,0,0,67.0,67
9,93,10,0,3,0,55.30769230769231,82
29,93,0,5,2,0,50.285714285714285,28
44,93,0,0,1,0,48.0,48
29,93,1,3,0,0,54.75,57
29,93,2,1,0,3,41.0,28
29,93,0,0,5,0,36.0,33
29,93,1,0,0,2,33.0,33
29,93,0,0,0,1,23.0,23
29,93,3,2,6,2,43.46153846153846,38
29,93,0,0,1,0,23.0,23
29,93,0,0,0,7,34.42857142857143,23
29,93,2,0,0,0,52.5,62
29,93,0,1,2,3,42.333333333333336,23
29,93,1,3,1,7,41.583333333333336,38
29,93,0,6,0,0,50.666666666666664,52
29,93,3,1,1,0,40.8,23
29,93,0,0,0,2,43.0,43
29,93,1,6,1,3,40.81818181818182,38
29,93,3,0,7,1,48.09090909090909,57
29,93,1,4,0,4,48.111111111111114,43
29,93,6,0,5,0,43.0,33
29,93,0,0,2,0,28.0,28
9,93,3,7,10,0,46.1,38
9,93,5,0,1,0,40.166666666666664,62
29,93,0,3,0,0,50.666666666666664,57
25,93,1,0,0,0,33.0,33
29,93,0,0,1,0,52.0,52
29,93,0,0,0,2,43.0,43
29,93,1,0,2,0,43.0,48
29,93,1,0,0,1,35.5,38
29,93,4,2,2,0,47.0,62
16,93,6,1,0,2,46.666666666666664,38
29,93,0,8,0,0,47.5,48
29,93,0,1,0,0,52.0,52
29,93,3,0,2,0,31.0,28
29,93,0,2,0,0,50.0,38
29,93,1,0,0,0,28.0,28
29,93,7,12,7,9,43.97142857142857,28
29,93,1,2,0,3,38.5,52
29,93,0,0,1,0,28.0,28
29,93,9,0,0,0,48.0,38
29,93,1,0,2,0,39.666666666666664,43
29,93,1,3,5,3,43.666666666666664,43
29,93,2,0,1,4,35.142857142857146,43
29,93,5,0,0,0,37.0,38
29,93,1,1,0,1,48.333333333333336,33
29,93,1,1,0,0,55.0,67
29,93,5,0,8,0,41.92307692307692,55
29,93,0,4,3,5,42.333333333333336,43
29,93,0,0,0,1,33.0,33
29,93,0,1,0,0,57.0,57
29,93,0,1,0,0,67.0,67
29,93,0,0,0,3,38.0,38
29,93,0,2,1,2,38.6,23
29,93,0,0,0,1,38.0,38
29,93,0,0,1,2,29.666666666666668,28
29,93,1,0,0,1,35.5,33
29,93,1,0,0,0,62.0,62
29,93,2,1,0,0,44.333333333333336,38
9,93,0,0,0,1,48.0,48
29,93,1,3,0,0,57.75,57
9,93,4,0,0,0,41.75,38
29,93,0,1,0,0,38.0,38
9,93,1,0,0,0,28.0,28
46,93,1,0,0,0,38.0,38
29,93,0,0,1,0,33.0,33
29,93,0,0,0,2,38.0,43
9,93,0,0,1,0,28.0,28
29,93,3,13,3,0,45.05263157894737,48
29,93,0,0,1,0,43.0,43
29,93,0,0,1,0,23.0,23
29,93,4,0,0,0,62.0,62
29,93,0,1,0,0,52.0,52
9,93,4,3,7,0,41.92857142857143,57
29,93,0,1,0,1,45.0,38
29,93,0,3,5,4,42.916666666666664,52
29,93,3,0,16,5,41.125,48
9,93,3,0,0,0,42.666666666666664,38
9,93,2,0,0,0,62.0,62
46,93,2,0,3,0,36.0,33
9,93,0,2,0,0,45.0,38
29,93,0,0,0,9,37.44444444444444,43
29,93,0,0,1,0,48.0,48
29,93,2,3,7,1,41.61538461538461,38
29,93,3,2,0,0,58.0,52
9,93,0,2,0,0,48.0,48
29,93,1,0,3,0,34.25,48
29,93,0,8,0,5,43.46153846153846,43
29,93,5,0,3,16,39.875,43
44,93,0,0,0,1,38.0,38
29,93,0,0,2,2,38.0,28
29,93,0,0,1,0,48.0,48
29,93,0,2,0,0,54.5,52
29,93,0,3,0,0,57.333333333333336,43
44,93,0,3,3,0,51.5,67
29,93,4,0,3,1,36.75,33
29,93,1,1,0,0,59.5,57
44,93,2,12,0,0,49.92857142857143,62
44,93,0,0,3,1,46.75,43
44,93,1,0,0,0,82.0,82
29,93,10,2,3,43,36.758620689655174,38
29,93,1,0,0,2,51.0,38
29,93,2,2,3,3,42.2,52
29,93,0,3,0,0,44.333333333333336,38
29,93,2,4,4,4,38.57142857142857,38
29,93,0,1,0,5,38.833333333333336,43
29,93,2,0,0,0,43.0,43
29,93,0,5,0,4,47.333333333333336,38
29,93,0,6,0,0,48.166666666666664,52
29,93,0,0,1,9,36.5,48
29,93,0,0,7,0,40.42857142857143,28
46,93,4,0,1,0,47.6,62
29,93,0,0,0,1,43.0,43
29,93,0,0,2,0,40.5,33
29,93,0,0,1,16,36.8235294117647,38
29,93,7,0,0,1,37.25,23
29,93,0,3,0,0,47.333333333333336,38
29,93,21,5,9,9,44.22727272727273,43
29,93,0,1,2,0,46.0,62
29,93,3,0,0,0,52.666666666666664,43
29,93,3,0,1,0,50.0,33
29,93,0,1,2,5,36.125,38
29,93,10,0,10,13,41.39393939393939,48
29,93,7,0,0,2,40.55555555555556,33
9,93,1,1,0,0,42.5,33
29,93,0,1,5,0,43.666666666666664,48
29,93,0,3,0,1,46.25,57
29,93,1,0,0,0,33.0,33
29,93,1,0,0,0,38.0,38
29,93,0,0,8,1,40.0,48
29,93,2,0,2,5,37.888888888888886,38
29,93,0,2,0,2,46.5,38
29,93,1,13,3,0,49.470588235294116,62
29,93,0,4,0,0,59.5,62
9,93,0,1,0,0,52.0,52
29,93,2,3,0,1,49.166666666666664,43
29,93,3,4,0,0,59.142857142857146,60
9,93,1,0,0,0,62.0,62
9,93,0,2,2,0,39.25,28
9,93,2,0,0,0,52.5,62
29,93,3,1,2,2,48.25,38
29,93,2,0,4,1,43.57142857142857,38
9,93,0,1,0,0,57.0,57
16,93,0,1,0,0,38.0,38
46,93,0,0,1,0,48.0,48
46,93,0,1,0,0,52.0,52
46,93,0,0,1,0,48.0,48
46,93,1,0,0,0,33.0,33
29,93,0,5,1,0,49.0,57
9,93,0,12,0,0,51.5,57
29,93,0,3,0,25,37.92857142857143,33
29,93,4,0,5,3,39.583333333333336,43
29,93,0,5,0,4,45.333333333333336,28
29,93,1,3,15,0,38.473684210526315,33
29,93,0,3,1,2,44.333333333333336,48
29,93,0,0,0,2,33.0,33
29,93,0,0,2,0,27.0,28
29,93,0,1,0,1,52.5,48
29,93,0,0,1,8,32.44444444444444,48
29,93,3,2,0,0,48.6,38
29,93,0,2,1,0,42.666666666666664,28
9,93,0,0,2,0,48.0,48
29,93,1,0,2,2,40.0,38
29,93,1,0,0,0,38.0,38
29,93,0,0,3,1,38.0,38
29,93,0,4,4,1,42.77777777777778,38
29,93,0,5,0,1,52.333333333333336,48
29,93,2,0,9,2,41.92307692307692,38
29,93,5,0,0,0,41.0,38
29,93,2,22,25,0,48.6530612244898,48
9,93,1,0,4,0,43.8,82
29,93,0,0,1,0,28.0,28
9,93,22,2,0,0,47.25,43
29,93,0,0,1,0,28.0,28
9,93,4,0,0,0,41.5,62
29,93,0,9,0,5,45.857142857142854,43
29,93,0,0,3,0,48.666666666666664,48
9,93,0,1,1,0,47.5,52
29,93,1,0,0,0,43.0,43
29,93,4,1,1,0,47.5,52
29,93,1,0,0,0,38.0,38
9,93,3,4,0,0,46.857142857142854,48
29,93,2,6,6,4,46.27777777777778,67
9,93,0,6,3,0,41.666666666666664,52
44,93,1,0,2,5,35.125,20
9,93,5,1,11,0,39.05882352941177,57
9,93,0,0,2,0,38.0,48
29,93,4,0,1,1,38.0,38
29,93,2,2,0,0,59.5,62
29,93,0,2,0,0,62.0,57
29,93,1,5,0,5,45.72727272727273,52
9,93,1,0,0,0,62.0,62
9,93,0,0,2,0,26.0,26
9,93,7,1,7,2,41.1764705882353,33
9,93,5,0,1,0,48.166666666666664,48
29,93,7,1,2,0,52.3,38
9,93,1,0,2,0,43.0,33
9,93,1,4,2,0,46.857142857142854,62
9,93,1,4,6,0,39.63636363636363,20
29,93,15,0,0,0,50.333333333333336,38
9,93,2,2,2,0,49.166666666666664,82
9,93,4,1,0,0,42.6,52
9,93,0,0,1,0,48.0,48
29,93,9,0,0,1,52.0,28
29,93,0,0,0,4,35.5,33
29,93,3,0,2,0,31.0,33
29,93,3,0,0,0,46.0,62
9,93,0,0,1,0,38.0,38
9,93,0,1,0,0,52.0,52
29,93,1,1,2,1,47.8,38
29,93,0,0,1,0,48.0,48
29,93,4,0,0,1,45.8,48
29,93,1,0,0,0,38.0,38
34,93,2,0,0,0,52.5,43
29,93,0,0,0,1,38.0,38
24,93,6,7,2,0,46.0,72
29,93,0,7,5,0,54.0,67
29,93,4,0,4,1,36.888888888888886,43
29,93,2,0,5,6,38.0,43
29,93,0,2,0,1,47.333333333333336,33
29,93,1,0,3,21,38.44,33
29,93,2,2,1,46,38.1764705882353,28
9,93,1,0,0,0,38.0,38
29,93,0,0,1,0,48.0,48
44,93,8,3,3,3,42.705882352941174,33
29,93,6,0,0,0,43.666666666666664,38
29,93,3,0,0,0,54.0,62
29,93,0,0,0,4,35.5,33
29,93,1,5,11,9,41.5,48
29,93,6,4,10,10,41.233333333333334,48
29,93,0,7,1,0,48.75,33
29,94,0,0,1,0,23.0,23
29,94,0,0,0,10,36.5,43
9,94,1,0,0,0,43.0,43
29,94,5,0,0,0,41.0,43
9,94,3,0,0,0,42.666666666666664,62
16,94,5,2,2,5,47.714285714285715,57
24,94,1,0,0,0,33.0,33
29,94,2,0,0,0,38.0,33
29,94,10,0,11,9,37.4,33
29,94,5,0,0,2,54.0,38
29,94,0,3,0,0,52.333333333333336,52
29,94,3,2,0,0,43.6,52
29,94,4,0,0,1,48.6,38
29,94,4,1,4,2,45.27272727272727,33
24,94,1,0,0,0,38.0,38
29,94,0,8,0,1,51.333333333333336,28
29,94,5,0,0,7,42.833333333333336,43
29,94,1,2,1,0,56.0,62
9,94,0,3,0,0,54.0,57
29,94,0,1,0,0,57.0,57
29,94,1,2,0,0,46.0,57
29,94,0,1,6,1,47.0,43
29,94,0,0,0,1,43.0,43
24,94,0,1,0,0,52.0,52
12,94,1,0,0,0,33.0,33
29,94,13,1,2,10,45.03846153846154,38
29,94,0,0,0,2,35.5,43
29,94,0,0,3,0,49.333333333333336,57
29,94,0,7,0,1,48.75,57
29,94,0,3,0,0,49.0,38
29,94,0,2,0,0,50.0,38
29,94,0,6,0,0,46.666666666666664,38
29,94,0,0,0,4,33.0,33
41,94,0,0,1,0,28.0,28
29,94,6,9,1,4,43.9,48
9,94,1,0,0,0,43.0,43
9,94,0,0,0,1,28.0,28
9,94,3,0,0,0,46.0,33
29,94,3,1,0,0,48.75,67
29,94,0,2,0,0,59.5,57
29,94,0,0,2,0,48.0,48
29,94,1,0,0,0,28.0,28
29,94,0,0,1,1,30.5,33
29,94,3,0,0,0,38.0,38
29,94,0,10,4,3,44.23529411764706,48
29,94,0,0,1,2,40.333333333333336,33
29,94,0,0,0,3,38.0,38
29,94,1,0,0,0,62.0,62
29,94,1,0,0,0,38.0,38
29,94,0,2,3,2,43.57142857142857,43
29,94,0,1,0,3,37.75,33
9,94,0,0,1,0,28.0,28
29,94,1,0,2,0,46.0,62
29,94,3,0,0,4,33.714285714285715,38
29,94,5,3,0,1,55.0,38
29,94,0,0,6,0,40.833333333333336,52
29,94,2,0,0,0,55.0,82
29,94,18,0,4,0,48.36363636363637,28
29,94,4,0,0,0,55.0,62
29,94,11,0,0,0,50.36363636363637,33
29,94,3,1,2,0,46.666666666666664,57
21,94,1,0,2,5,44.125,43
29,94,0,1,0,0,38.0,38
9,94,0,0,3,0,37.0,55
29,94,0,0,0,3,38.0,33
29,94,1,0,3,1,39.6,48
29,94,0,1,1,0,50.0,48
29,94,7,1,1,1,45.8,62
29,94,2,0,0,0,50.0,62
29,94,5,0,0,4,41.0,48
29,94,0,6,0,10,40.5625,28
29,94,0,0,1,0,38.0,38
29,94,3,15,5,14,41.432432432432435,48
29,94,1,0,1,9,40.72727272727273,48
29,94,0,3,0,0,55.666666666666664,57
29,94,2,2,0,2,45.833333333333336,48
29,94,3,2,0,2,51.42857142857143,62
29,94,5,1,0,0,48.0,60
29,94,0,0,0,1,33.0,33
29,94,3,2,0,0,50.6,38
29,94,1,1,0,6,36.625,52
29,94,3,1,1,0,45.6,48
29,94,0,13,1,0,47.92857142857143,43
29,94,3,0,0,2,36.0,28
29,94,0,1,0,6,37.285714285714285,33
29,94,7,3,10,1,41.523809523809526,62
29,94,0,0,0,1,33.0,33
29,94,0,0,3,0,41.0,52
29,94,0,1,0,1,45.0,52
29,94,0,3,0,0,49.0,38
29,94,1,3,1,4,42.77777777777778,38
29,94,0,1,0,0,62.0,62
29,94,6,4,0,0,52.1,38
29,94,15,9,0,0,44.958333333333336,43
29,94,0,0,2,9,33.0,28
29,94,2,0,0,1,55.666666666666664,62
29,94,9,4,0,2,44.266666666666666,38
29,94,1,4,0,6,45.90909090909091,38
29,94,0,0,3,8,38.0,43
29,94,0,5,5,0,46.6,28
29,94,0,0,1,0,48.0,48
29,94,0,1,0,0,62.0,62
29,94,0,0,1,0,57.0,57
20,94,0,1,0,0,57.0,57
29,94,0,1,0,0,57.0,57
29,94,2,0,0,0,40.5,48
29,94,3,0,0,0,46.0,38
29,94,0,3,1,0,56.0,57
29,94,0,0,4,1,45.0,38
29,94,0,0,0,1,38.0,38
9,94,1,0,0,0,82.0,82
29,94,3,2,4,2,41.09090909090909,38
29,94,0,0,3,15,38.55555555555556,33
29,94,0,2,0,0,57.0,57
29,94,0,14,0,2,54.25,62
29,94,0,10,5,4,44.8421052631579,43
29,94,0,2,0,0,62.0,67
29,94,0,0,1,3,44.0,43
46,94,2,1,0,5,40.25,28
29,94,0,1,0,0,57.0,57
29,94,1,1,0,0,57.0,62
29,94,1,1,4,1,38.142857142857146,72
29,94,0,0,0,1,28.0,28
29,94,1,0,0,0,38.0,38
29,94,0,0,1,0,18.0,18
29,94,7,0,0,0,47.142857142857146,38
29,94,0,1,0,0,57.0,57
29,94,7,2,7,8,36.708333333333336,43
24,94,2,0,0,0,50.0,38
29,94,0,1,1,0,52.5,57
29,94,0,0,5,5,33.5,33
29,94,2,0,0,2,47.5,38
29,94,2,11,1,6,48.35,38
29,94,0,20,7,0,47.03703703703704,52
29,94,1,2,2,1,49.833333333333336,28
29,94,4,4,5,0,42.0,33
29,94,1,2,4,0,44.857142857142854,38
29,94,2,0,0,0,38.0,38
29,94,0,0,3,3,43.666666666666664,48
29,94,0,1,0,0,52.0,52
29,94,7,0,1,0,45.75,48
29,94,0,0,0,1,33.0,33
29,94,0,1,0,2,38.0,43
29,94,23,9,5,0,46.13513513513514,38
24,94,3,0,0,1,37.75,28
24,94,0,0,2,0,42.5,28
24,94,2,0,4,0,37.166666666666664,43
29,94,0,0,3,0,51.0,48
29,94,0,0,0,1,23.0,23
29,94,0,0,0,2,33.0,28
29,94,1,9,1,2,44.61538461538461,43
29,94,0,0,1,0,23.0,23
29,94,14,3,13,0,44.9,38
29,94,0,3,4,5,41.166666666666664,43
29,94,0,0,0,14,36.57142857142857,43
29,94,7,4,2,6,47.10526315789474,38
29,94,0,0,0,1,38.0,38
29,94,8,3,0,17,40.892857142857146,48
29,94,0,5,1,0,46.666666666666664,52
29,94,0,4,0,0,42.75,38
29,94,0,0,3,0,38.0,48
29,94,0,2,0,0,50.0,38
29,94,0,1,0,0,62.0,62
29,94,0,1,2,1,41.5,52
29,94,2,0,0,1,39.666666666666664,33
29,94,0,0,1,0,48.0,48
29,94,1,0,0,2,34.666666666666664,28
29,94,2,0,0,0,52.5,62
9,94,0,1,0,0,57.0,57
29,94,5,0,1,0,38.833333333333336,28
29,94,3,0,0,0,44.333333333333336,62
29,94,0,2,12,0,44.92857142857143,57
29,94,0,1,0,0,67.0,67
29,94,1,0,0,0,62.0,62
29,94,0,0,1,0,48.0,48
29,94,2,1,3,0,42.0,52
29,94,5,17,11,22,42.56363636363636,33
29,94,2,1,0,0,38.0,38
29,94,0,0,2,0,48.0,48
29,94,0,0,0,10,41.0,33
46,94,1,0,0,0,62.0,62
29,94,1,0,0,0,28.0,28
29,94,9,10,0,4,44.17391304347826,38
29,94,0,0,0,3,31.333333333333332,38
9,94,0,0,1,0,43.0,43
29,94,1,0,0,0,38.0,38
46,94,2,0,1,2,44.6,33
29,94,2,1,1,5,36.333333333333336,48
29,94,0,11,0,10,43.714285714285715,52
29,94,3,0,3,2,42.25,43
29,94,1,0,1,3,36.0,38
46,94,0,3,0,1,44.0,52
29,94,0,0,1,0,48.0,48
29,94,0,0,3,0,48.0,48
29,94,1,2,2,1,44.5,48
29,94,1,6,13,0,44.35,57
29,94,1,1,0,0,45.0,33
29,94,2,9,4,0,49.266666666666666,43
29,94,5,0,5,1,45.09090909090909,38
29,94,0,0,0,2,28.0,28
29,94,0,0,1,4,40.0,48
29,94,0,0,2,0,54.5,52
29,94,0,1,0,0,48.0,48
29,94,2,4,0,1,45.57142857142857,67
29,94,3,0,0,0,42.666666666666664,28
29,94,0,0,2,0,43.0,43
29,94,0,5,0,0,55.4,38
29,94,0,0,0,7,39.42857142857143,43
29,94,1,0,1,0,33.0,28
29,94,0,0,2,1,43.0,38
29,94,0,0,5,0,42.0,48
29,94,2,0,0,0,38.0,38
29,94,0,17,0,7,44.0,43
29,94,0,2,0,1,47.333333333333336,33
29,94,13,15,8,1,47.21621621621622,52
29,94,0,0,6,0,44.666666666666664,57
29,94,3,3,2,2,49.3,48
9,94,0,1,0,0,52.0,52
29,94,9,0,0,0,53.666666666666664,38
29,94,0,0,6,0,47.0,57
9,94,5,0,1,0,56.666666666666664,72
29,94,1,0,2,1,31.0,20
9,94,1,0,0,0,62.0,62
29,94,1,0,0,0,33.0,33
29,94,0,1,0,4,46.8,67
46,94,1,0,0,0,82.0,82
46,94,0,0,1,0,48.0,48
46,94,0,1,0,0,52.0,52
46,94,0,1,0,0,38.0,38
46,94,1,0,0,0,38.0,38
46,94,0,0,1,0,28.0,28
46,94,0,1,0,0,57.0,57
46,94,0,0,1,0,23.0,23
29,94,5,4,4,1,47.857142857142854,43
9,94,1,0,0,0,28.0,28
46,94,0,0,4,2,39.166666666666664,28
46,94,0,3,0,0,58.666666666666664,57
29,94,0,0,0,3,33.0,28
29,94,5,0,0,0,46.2,55
9,94,4,6,9,3,47.04545454545455,43
29,94,1,0,0,0,38.0,38
29,94,1,2,0,0,39.666666666666664,38
29,94,0,1,0,0,57.0,57
29,94,0,0,0,20,36.85,48
29,94,0,5,0,0,59.2,43
29,94,0,0,2,0,38.0,28
29,94,0,0,3,0,39.666666666666664,23
46,94,0,1,0,0,57.0,57
9,94,2,0,2,0,44.0,72
29,94,4,0,0,0,43.0,43
29,94,6,12,12,14,43.79545454545455,23
46,94,0,7,1,8,42.6875,33
29,94,0,0,2,1,43.0,48
29,94,4,0,0,6,43.8,43
9,94,1,0,0,0,33.0,33
29,94,0,2,0,2,50.0,38
29,94,4,1,2,5,40.083333333333336,38
29,94,0,1,1,2,40.25,57
9,94,0,1,0,0,52.0,52
46,94,0,2,0,0,40.5,38
27,94,9,3,10,9,43.935483870967744,62
29,94,0,4,0,1,45.8,43
29,94,6,3,9,13,38.74193548387097,43
29,94,0,3,1,0,49.75,57
29,94,3,9,9,1,45.04545454545455,38
29,94,3,1,0,1,38.8,28
29,94,2,0,0,0,40.5,43
29,94,0,0,0,2,38.0,43
29,94,9,8,5,1,45.34782608695652,38
29,94,1,0,0,0,38.0,38
29,94,3,0,0,0,33.0,38
29,94,1,1,0,0,45.0,38
29,94,0,0,0,1,28.0,28
29,94,0,0,0,1,33.0,33
29,94,2,0,0,0,38.0,33
29,94,0,1,0,0,52.0,52
29,95,0,1,0,0,52.0,52
29,95,0,0,1,3,33.0,38
29,95,2,1,13,13,37.241379310344826,28
29,95,0,0,0,1,38.0,38
9,95,2,3,1,0,53.166666666666664,48
29,95,1,0,0,0,33.0,33
29,95,2,1,0,1,45.25,67
29,95,3,0,0,0,36.333333333333336,38
9,95,0,5,0,0,54.0,52
29,95,0,0,1,0,48.0,48
29,95,4,2,15,0,42.333333333333336,33
29,95,5,1,4,0,46.8,48
29,95,4,0,0,0,56.25,28
29,95,0,2,0,0,38.0,38
9,95,5,6,0,0,46.90909090909091,57
29,95,5,0,0,10,41.6,38
29,95,0,2,0,0,57.0,57
9,95,6,5,1,0,45.083333333333336,57
9,95,0,3,0,0,47.333333333333336,38
29,95,3,0,0,0,49.333333333333336,38
29,95,0,2,0,1,45.666666666666664,28
29,95,11,0,4,0,42.733333333333334,43
29,95,5,4,0,3,39.5,38
29,95,1,0,0,0,28.0,28
29,95,11,6,6,14,42.7027027027027,33
29,95,10,1,3,3,42.294117647058826,43
9,95,2,0,0,0,43.0,43
29,95,1,0,3,0,40.5,48
27,95,0,1,1,1,46.0,52
29,95,0,0,0,1,33.0,33
29,95,1,0,0,0,28.0,28
9,95,3,3,1,0,43.285714285714285,38
9,95,0,0,1,0,23.0,23
9,95,1,0,0,0,33.0,33
9,95,8,0,1,0,47.22222222222222,43
9,95,1,0,0,0,62.0,62
9,95,2,0,0,0,47.5,33
29,95,3,0,7,2,38.666666666666664,33
29,95,17,2,2,22,42.30232558139535,38
29,95,9,5,0,5,42.473684210526315,28
9,95,1,0,0,0,72.0,72
24,95,0,2,0,0,57.0,52
24,95,1,0,0,0,33.0,33
29,95,0,0,0,1,28.0,28
29,95,1,0,0,0,43.0,43
29,95,1,0,0,0,33.0,33
29,95,1,0,0,0,62.0,62
29,95,2,1,0,1,53.5,38
29,95,1,0,0,1,45.5,48
9,95,3,0,0,0,52.666666666666664,38
29,95,0,2,0,0,38.0,38
29,95,0,0,0,6,37.166666666666664,38
29,95,0,0,0,1,38.0,38
29,95,4,0,2,0,47.833333333333336,48
29,95,0,1,1,0,52.5,48
29,95,0,0,6,0,38.0,48
9,95,7,0,0,0,48.42857142857143,62
29,95,0,0,0,2,25.5,23
29,95,0,4,0,0,48.75,38
29,95,0,1,0,0,43.0,43
9,95,1,1,0,0,56.0,52
29,95,0,0,2,3,37.8,28
29,95,1,0,0,1,50.0,38
29,95,0,1,4,2,45.857142857142854,28
29,95,0,2,0,0,47.5,57
29,95,1,3,0,0,50.0,38
29,95,0,2,0,0,50.0,62
29,95,4,3,1,5,49.69230769230769,43
29,95,0,1,0,1,47.5,57
29,95,5,9,1,5,47.8,57
29,95,1,0,4,0,43.0,28
29,95,0,1,0,0,57.0,57
29,95,3,0,0,0,46.0,38
29,95,12,2,0,4,41.94444444444444,62
29,95,0,0,0,1,28.0,28
29,95,4,5,6,8,38.391304347826086,43
29,95,1,0,0,0,33.0,33
29,95,4,3,0,0,49.285714285714285,52
29,95,2,2,0,2,48.333333333333336,62
29,95,2,0,0,0,40.5,43
29,95,0,0,0,1,38.0,38
29,95,1,0,1,0,33.0,33
29,95,2,1,0,0,36.333333333333336,33
29,95,1,0,0,1,28.0,28
29,95,16,2,1,8,42.77777777777778,43
29,95,0,0,1,2,38.0,33
29,95,8,3,0,1,48.666666666666664,57
29,95,1,0,0,3,35.5,38
29,95,0,0,0,4,35.5,43
29,95,5,0,0,0,34.0,33
29,95,13,0,3,0,56.5625,82
29,95,0,0,2,0,23.0,26
29,95,8,2,6,0,41.625,48
29,95,2,0,4,2,42.875,48
29,95,1,0,0,0,28.0,28
29,95,0,0,3,0,50.0,50
29,95,1,0,0,0,43.0,43
29,95,0,0,2,2,36.75,33
29,95,0,0,2,0,45.5,43
29,95,0,1,0,0,52.0,52
29,95,0,2,2,3,39.857142857142854,38
29,95,12,0,0,4,46.5,38
29,95,2,0,1,0,41.333333333333336,38
29,95,1,0,0,2,41.333333333333336,38
34,95,0,21,37,0,45.310344827586206,57
29,95,1,0,4,14,38.31578947368421,43
29,95,0,1,0,0,38.0,38
29,95,0,1,1,1,46.0,38
29,95,1,0,0,0,28.0,28
29,95,0,2,2,1,50.6,57
29,95,0,5,0,3,41.5,28
29,95,29,12,15,2,44.12068965517241,23
29,95,1,0,0,0,33.0,33
29,95,1,0,0,0,60.0,60
29,95,0,0,4,9,36.84615384615385,28
9,95,1,1,5,0,38.57142857142857,48
29,95,17,4,2,0,48.30434782608695,38
29,95,0,1,0,1,47.5,57
29,95,0,3,2,2,42.285714285714285,48
29,95,0,1,0,0,48.0,48
29,95,4,1,1,7,42.76923076923077,57
29,95,0,0,2,0,48.0,48
29,95,0,2,0,3,35.0,33
9,95,5,0,2,0,52.285714285714285,50
29,95,0,5,1,0,50.833333333333336,48
29,95,0,4,0,1,56.2,52
29,95,0,0,0,1,43.0,43
29,95,0,0,0,1,28.0,28
29,95,0,0,0,2,40.5,43
29,95,4,0,0,0,41.75,43
29,95,0,2,1,2,41.8,48
29,95,4,0,0,2,39.5,33
29,95,0,10,4,0,49.214285714285715,62
29,95,1,0,0,0,62.0,62
29,95,1,0,0,0,38.0,38
29,95,0,2,1,0,49.333333333333336,48
29,95,0,1,0,2,34.666666666666664,38
29,95,2,0,0,0,43.0,43
29,95,0,1,0,0,52.0,52
29,95,3,0,1,2,50.5,38
29,95,5,1,3,0,46.666666666666664,57
29,95,0,0,0,4,34.25,23
29,95,0,11,2,0,50.53846153846154,38
29,95,12,1,4,0,49.529411764705884,52
29,95,0,6,3,8,41.64705882352941,43
29,95,1,3,0,0,41.5,33
29,95,2,5,8,3,43.666666666666664,33
29,95,0,1,0,0,38.0,38
29,95,0,1,1,0,46.5,55
29,95,0,0,0,1,38.0,38
29,95,0,0,0,3,47.0,38
29,95,0,0,3,2,38.0,48
29,95,0,1,0,0,52.0,52
29,95,0,6,0,0,56.5,67
29,95,2,0,1,0,38.0,33
29,95,0,0,1,0,33.0,33
34,95,4,1,0,0,44.4,33
29,95,0,0,0,1,28.0,28
29,95,0,1,0,0,38.0,38
29,95,0,0,0,3,39.666666666666664,43
29,95,5,0,1,0,42.333333333333336,43
29,95,1,0,3,0,40.5,48
29,95,1,4,9,2,47.0625,28
29,95,1,0,0,0,38.0,38
29,95,0,0,1,0,48.0,48
29,95,4,0,0,0,43.0,43
29,95,3,0,1,1,50.2,38
29,95,0,1,0,0,43.0,43
29,95,1,0,0,0,28.0,28
29,95,0,0,0,2,33.0,33
9,95,0,8,0,0,50.5,57
29,95,2,1,2,2,32.285714285714285,33
29,95,3,1,1,0,38.0,33
29,95,1,2,2,0,41.6,57
29,95,3,0,3,0,40.666666666666664,33
29,95,3,0,0,0,44.333333333333336,28
29,95,0,0,2,0,48.0,48
29,95,1,0,0,0,38.0,38
29,95,0,0,0,1,38.0,38
29,95,0,0,0,2,38.0,38
29,95,1,0,0,0,38.0,38
29,95,2,0,5,0,40.0,43
29,95,3,1,2,0,45.5,38
29,95,0,4,2,0,49.166666666666664,43
46,95,3,6,8,3,46.05,57
9,95,1,1,0,0,69.5,57
46,95,2,4,2,0,45.125,67
29,95,0,2,2,1,36.0,38
41,95,2,3,8,0,45.15384615384615,48
29,95,13,3,2,5,48.17391304347826,43
29,95,0,1,0,0,52.0,52
29,95,0,0,1,0,38.0,38
29,95,0,0,1,0,52.0,52
29,95,2,0,0,0,50.0,38
29,95,0,0,1,0,28.0,28
9,95,2,0,0,0,49.0,60
29,95,0,2,0,0,52.5,43
29,95,0,0,2,0,38.0,28
29,95,1,2,3,5,41.90909090909091,28
29,95,6,0,3,1,42.7,38
29,95,0,1,0,0,57.0,57
29,95,4,0,1,0,34.0,28
46,95,3,0,4,1,33.625,23
29,95,3,0,0,3,41.0,62
29,95,0,0,0,2,30.5,23
29,95,0,0,0,5,37.0,43
29,95,2,2,3,0,55.142857142857146,33
29,95,0,0,1,8,37.333333333333336,28
29,95,1,0,2,0,50.0,33
29,95,0,2,3,11,40.875,43
29,95,0,6,0,2,47.625,48
29,95,0,5,0,0,53.4,57
29,95,2,0,0,2,49.0,38
29,95,3,0,7,2,38.083333333333336,38
